date,state,production,year
2018-08-01,kansas,1372.0,2018
2018-09-01,kansas,1560.0,2018
2018-10-01,kansas,1402.0,2018
2018-11-01,kansas,1467.0,2018
2018-12-01,kansas,1795.0,2018
2019-01-01,kansas,1597.0,2019
2019-02-01,kansas,1416.0,2019
2019-03-01,kansas,1870.0,2019
2019-04-01,kansas,1952.0,2019
2019-05-01,kansas,1566.0,2019
2019-06-01,kansas,1473.0,2019
2019-07-01,kansas,1652.0,2019
2019-08-01,kansas,1339.0,2019
2019-09-01,kansas,2205.0,2019
2019-10-01,kansas,2087.0,2019
2019-11-01,kansas,2007.0,2019
2019-12-01,kansas,1962.0,2019
2020-01-01,kansas,1876.0,2020
2020-02-01,kansas,1921.0,2020
2020-03-01,kansas,1959.0,2020
2020-04-01,kansas,2057.0,2020
2020-05-01,kansas,1887.0,2020
2020-06-01,kansas,2574.0,2020
2020-07-01,kansas,1592.0,2020
2020-08-01,kansas,1710.0,2020
2020-09-01,kansas,1817.0,2020
2020-10-01,kansas,2050.0,2020
2020-11-01,kansas,2412.0,2020
2020-12-01,kansas,2109.0,2020
2021-01-01,kansas,2152.0,2021
2021-02-01,kansas,1420.0,2021
2021-03-01,kansas,2645.0,2021
2021-04-01,kansas,2513.0,2021
2021-05-01,kansas,2274.0,2021
2021-06-01,kansas,1695.0,2021
2021-07-01,kansas,1543.0,2021
2021-08-01,kansas,2182.0,2021
2021-09-01,kansas,2243.0,2021
2021-10-01,kansas,2107.0,2021
2021-11-01,kansas,2210.0,2021
2021-12-01,kansas,2709.0,2021
2022-01-01,kansas,2605.0,2022
2022-02-01,kansas,2627.0,2022
2022-03-01,kansas,3022.0,2022
2022-04-01,kansas,3019.0,2022
2022-05-01,kansas,2778.0,2022
2022-06-01,kansas,2346.0,2022
2022-07-01,kansas,1991.0,2022
2022-08-01,kansas,1757.0,2022
2022-09-01,kansas,2128.0,2022
2022-10-01,kansas,1995.0,2022
2022-11-01,kansas,2775.0,2022
2022-12-01,kansas,2425.0,2022
2023-01-01,kansas,2355.0,2023
2023-02-01,kansas,2475.0,2023
2001-01-01,kentucky,,2001
2001-02-01,kentucky,,2001
2001-03-01,kentucky,,2001
2001-04-01,kentucky,,2001
2001-05-01,kentucky,,2001
2001-06-01,kentucky,,2001
2001-07-01,kentucky,,2001
2001-08-01,kentucky,,2001
2001-09-01,kentucky,,2001
2001-10-01,kentucky,,2001
2001-11-01,kentucky,,2001
2001-12-01,kentucky,,2001
2002-01-01,kentucky,,2002
2002-02-01,kentucky,,2002
2002-03-01,kentucky,,2002
2002-04-01,kentucky,,2002
2002-05-01,kentucky,,2002
2002-06-01,kentucky,,2002
2002-07-01,kentucky,,2002
2002-08-01,kentucky,,2002
2002-09-01,kentucky,,2002
2002-10-01,kentucky,,2002
2002-11-01,kentucky,,2002
2002-12-01,kentucky,,2002
2003-01-01,kentucky,,2003
2003-02-01,kentucky,,2003
2003-03-01,kentucky,,2003
2003-04-01,kentucky,,2003
2003-05-01,kentucky,,2003
2003-06-01,kentucky,,2003
2003-07-01,kentucky,,2003
2003-08-01,kentucky,,2003
2003-09-01,kentucky,,2003
2003-10-01,kentucky,,2003
2003-11-01,kentucky,,2003
2003-12-01,kentucky,,2003
2004-01-01,kentucky,,2004
2004-02-01,kentucky,,2004
2004-03-01,kentucky,,2004
2004-04-01,kentucky,,2004
2004-05-01,kentucky,,2004
2004-06-01,kentucky,,2004
2004-07-01,kentucky,,2004
2004-08-01,kentucky,,2004
2004-09-01,kentucky,,2004
2004-10-01,kentucky,,2004
2004-11-01,kentucky,,2004
2004-12-01,kentucky,,2004
2005-01-01,kentucky,,2005
2005-02-01,kentucky,,2005
2005-03-01,kentucky,,2005
2005-04-01,kentucky,,2005
2005-05-01,kentucky,,2005
2005-06-01,kentucky,,2005
2005-07-01,kentucky,,2005
2005-08-01,kentucky,,2005
2005-09-01,kentucky,,2005
2005-10-01,kentucky,,2005
2005-11-01,kentucky,,2005
2005-12-01,kentucky,,2005
2006-01-01,kentucky,,2006
2006-02-01,kentucky,,2006
2006-03-01,kentucky,,2006
2006-04-01,kentucky,,2006
2006-05-01,kentucky,,2006
2006-06-01,kentucky,,2006
2006-07-01,kentucky,,2006
2006-08-01,kentucky,,2006
2006-09-01,kentucky,,2006
2006-10-01,kentucky,,2006
2006-11-01,kentucky,,2006
2006-12-01,kentucky,,2006
2007-01-01,kentucky,,2007
2007-02-01,kentucky,,2007
2007-03-01,kentucky,,2007
2007-04-01,kentucky,,2007
2007-05-01,kentucky,,2007
2007-06-01,kentucky,,2007
2007-07-01,kentucky,,2007
2007-08-01,kentucky,,2007
2007-09-01,kentucky,,2007
2007-10-01,kentucky,,2007
2007-11-01,kentucky,,2007
2007-12-01,kentucky,,2007
2008-01-01,kentucky,,2008
2008-02-01,kentucky,,2008
2008-03-01,kentucky,,2008
2008-04-01,kentucky,,2008
2008-05-01,kentucky,,2008
2008-06-01,kentucky,,2008
2008-07-01,kentucky,,2008
2008-08-01,kentucky,,2008
2008-09-01,kentucky,,2008
2008-10-01,kentucky,,2008
2008-11-01,kentucky,,2008
2008-12-01,kentucky,,2008
2009-01-01,kentucky,,2009
2009-02-01,kentucky,,2009
2009-03-01,kentucky,,2009
2009-04-01,kentucky,,2009
2009-05-01,kentucky,,2009
2009-06-01,kentucky,,2009
2009-07-01,kentucky,,2009
2009-08-01,kentucky,,2009
2009-09-01,kentucky,,2009
2009-10-01,kentucky,,2009
2009-11-01,kentucky,,2009
2009-12-01,kentucky,,2009
2010-01-01,kentucky,,2010
2010-02-01,kentucky,,2010
2010-03-01,kentucky,,2010
2010-04-01,kentucky,,2010
2010-05-01,kentucky,,2010
2010-06-01,kentucky,,2010
2010-07-01,kentucky,,2010
2010-08-01,kentucky,,2010
2010-09-01,kentucky,,2010
2010-10-01,kentucky,,2010
2010-11-01,kentucky,,2010
2010-12-01,kentucky,,2010
2011-01-01,kentucky,,2011
2011-02-01,kentucky,,2011
2011-03-01,kentucky,,2011
2011-04-01,kentucky,,2011
2011-05-01,kentucky,,2011
2011-06-01,kentucky,,2011
2011-07-01,kentucky,,2011
2011-08-01,kentucky,,2011
2011-09-01,kentucky,,2011
2011-10-01,kentucky,,2011
2011-11-01,kentucky,,2011
2011-12-01,kentucky,,2011
2012-01-01,kentucky,,2012
2012-02-01,kentucky,,2012
2012-03-01,kentucky,,2012
2012-04-01,kentucky,,2012
2012-05-01,kentucky,,2012
2012-06-01,kentucky,,2012
2012-07-01,kentucky,,2012
2012-08-01,kentucky,,2012
2012-09-01,kentucky,,2012
2012-10-01,kentucky,,2012
2012-11-01,kentucky,,2012
2012-12-01,kentucky,,2012
2013-01-01,kentucky,,2013
2013-02-01,kentucky,,2013
2013-03-01,kentucky,,2013
2013-04-01,kentucky,,2013
2013-05-01,kentucky,,2013
2013-06-01,kentucky,,2013
2013-07-01,kentucky,,2013
2013-08-01,kentucky,,2013
2013-09-01,kentucky,,2013
2013-10-01,kentucky,,2013
2013-11-01,kentucky,,2013
2013-12-01,kentucky,,2013
2014-01-01,kentucky,,2014
2014-02-01,kentucky,,2014
2014-03-01,kentucky,,2014
2014-04-01,kentucky,,2014
2014-05-01,kentucky,,2014
2014-06-01,kentucky,,2014
2014-07-01,kentucky,,2014
2014-08-01,kentucky,,2014
2014-09-01,kentucky,,2014
2014-10-01,kentucky,,2014
2014-11-01,kentucky,,2014
2014-12-01,kentucky,,2014
2015-01-01,kentucky,,2015
2015-02-01,kentucky,,2015
2015-03-01,kentucky,,2015
2015-04-01,kentucky,,2015
2015-05-01,kentucky,,2015
2015-06-01,kentucky,,2015
2015-07-01,kentucky,,2015
2015-08-01,kentucky,,2015
2015-09-01,kentucky,,2015
2015-10-01,kentucky,,2015
2015-11-01,kentucky,,2015
2015-12-01,kentucky,,2015
2016-01-01,kentucky,,2016
2016-02-01,kentucky,,2016
2016-03-01,kentucky,,2016
2016-04-01,kentucky,,2016
2016-05-01,kentucky,,2016
2016-06-01,kentucky,,2016
2016-07-01,kentucky,,2016
2016-08-01,kentucky,,2016
2016-09-01,kentucky,,2016
2016-10-01,kentucky,,2016
2016-11-01,kentucky,,2016
2016-12-01,kentucky,,2016
2017-01-01,kentucky,,2017
2017-02-01,kentucky,,2017
2017-03-01,kentucky,,2017
2017-04-01,kentucky,,2017
2017-05-01,kentucky,,2017
2017-06-01,kentucky,,2017
2017-07-01,kentucky,,2017
2017-08-01,kentucky,,2017
2017-09-01,kentucky,,2017
2017-10-01,kentucky,,2017
2017-11-01,kentucky,,2017
2017-12-01,kentucky,,2017
2018-01-01,kentucky,,2018
2018-02-01,kentucky,,2018
2018-03-01,kentucky,,2018
2018-04-01,kentucky,,2018
2018-05-01,kentucky,,2018
2018-06-01,kentucky,,2018
2018-07-01,kentucky,,2018
2018-08-01,kentucky,,2018
2018-09-01,kentucky,,2018
2018-10-01,kentucky,,2018
2018-11-01,kentucky,,2018
2018-12-01,kentucky,,2018
2019-01-01,kentucky,,2019
2019-02-01,kentucky,,2019
2019-03-01,kentucky,,2019
2019-04-01,kentucky,,2019
2019-05-01,kentucky,,2019
2019-06-01,kentucky,,2019
2019-07-01,kentucky,,2019
2019-08-01,kentucky,,2019
2019-09-01,kentucky,,2019
2019-10-01,kentucky,,2019
2019-11-01,kentucky,,2019
2019-12-01,kentucky,,2019
2020-01-01,kentucky,,2020
2020-02-01,kentucky,,2020
2020-03-01,kentucky,,2020
2020-04-01,kentucky,,2020
2020-05-01,kentucky,,2020
2020-06-01,kentucky,,2020
2020-07-01,kentucky,,2020
2020-08-01,kentucky,,2020
2020-09-01,kentucky,,2020
2020-10-01,kentucky,,2020
2020-11-01,kentucky,,2020
2020-12-01,kentucky,,2020
2021-01-01,kentucky,,2021
2021-02-01,kentucky,,2021
2021-03-01,kentucky,,2021
2021-04-01,kentucky,,2021
2021-05-01,kentucky,,2021
2021-06-01,kentucky,,2021
2021-07-01,kentucky,,2021
2021-08-01,kentucky,,2021
2021-09-01,kentucky,,2021
2021-10-01,kentucky,,2021
2021-11-01,kentucky,,2021
2021-12-01,kentucky,,2021
2022-01-01,kentucky,,2022
2022-02-01,kentucky,,2022
2022-03-01,kentucky,,2022
2022-04-01,kentucky,,2022
2022-05-01,kentucky,,2022
2022-06-01,kentucky,,2022
2022-07-01,kentucky,,2022
2022-08-01,kentucky,,2022
2022-09-01,kentucky,,2022
2022-10-01,kentucky,,2022
2022-11-01,kentucky,,2022
2022-12-01,kentucky,,2022
2023-01-01,kentucky,,2023
2023-02-01,kentucky,,2023
2001-01-01,louisiana,,2001
2001-02-01,louisiana,,2001
2001-03-01,louisiana,,2001
2001-04-01,louisiana,,2001
2001-05-01,louisiana,,2001
2001-06-01,louisiana,,2001
2001-07-01,louisiana,,2001
2001-08-01,louisiana,,2001
2001-09-01,louisiana,,2001
2001-10-01,louisiana,,2001
2001-11-01,louisiana,,2001
2001-12-01,louisiana,,2001
2002-01-01,louisiana,,2002
2002-02-01,louisiana,,2002
2002-03-01,louisiana,,2002
2002-04-01,louisiana,,2002
2002-05-01,louisiana,,2002
2002-06-01,louisiana,,2002
2002-07-01,louisiana,,2002
2002-08-01,louisiana,,2002
2002-09-01,louisiana,,2002
2002-10-01,louisiana,,2002
2002-11-01,louisiana,,2002
2002-12-01,louisiana,,2002
2003-01-01,louisiana,,2003
2003-02-01,louisiana,,2003
2003-03-01,louisiana,,2003
2003-04-01,louisiana,,2003
2003-05-01,louisiana,,2003
2003-06-01,louisiana,,2003
2003-07-01,louisiana,,2003
2003-08-01,louisiana,,2003
2003-09-01,louisiana,,2003
2003-10-01,louisiana,,2003
2003-11-01,louisiana,,2003
2003-12-01,louisiana,,2003
2004-01-01,louisiana,,2004
2004-02-01,louisiana,,2004
2004-03-01,louisiana,,2004
2004-04-01,louisiana,,2004
2004-05-01,louisiana,,2004
2004-06-01,louisiana,,2004
2004-07-01,louisiana,,2004
2004-08-01,louisiana,,2004
2004-09-01,louisiana,,2004
2004-10-01,louisiana,,2004
2004-11-01,louisiana,,2004
2004-12-01,louisiana,,2004
2005-01-01,louisiana,,2005
2005-02-01,louisiana,,2005
2005-03-01,louisiana,,2005
2005-04-01,louisiana,,2005
2005-05-01,louisiana,,2005
2005-06-01,louisiana,,2005
2005-07-01,louisiana,,2005
2005-08-01,louisiana,,2005
2005-09-01,louisiana,,2005
2005-10-01,louisiana,,2005
2005-11-01,louisiana,,2005
2005-12-01,louisiana,,2005
2006-01-01,louisiana,,2006
2006-02-01,louisiana,,2006
2006-03-01,louisiana,,2006
2006-04-01,louisiana,,2006
2006-05-01,louisiana,,2006
2006-06-01,louisiana,,2006
2006-07-01,louisiana,,2006
2006-08-01,louisiana,,2006
2006-09-01,louisiana,,2006
2006-10-01,louisiana,,2006
2006-11-01,louisiana,,2006
2006-12-01,louisiana,,2006
2007-01-01,louisiana,,2007
2007-02-01,louisiana,,2007
2007-03-01,louisiana,,2007
2007-04-01,louisiana,,2007
2007-05-01,louisiana,,2007
2007-06-01,louisiana,,2007
2007-07-01,louisiana,,2007
2007-08-01,louisiana,,2007
2007-09-01,louisiana,,2007
2007-10-01,louisiana,,2007
2007-11-01,louisiana,,2007
2007-12-01,louisiana,,2007
2008-01-01,louisiana,,2008
2008-02-01,louisiana,,2008
2008-03-01,louisiana,,2008
2008-04-01,louisiana,,2008
2008-05-01,louisiana,,2008
2008-06-01,louisiana,,2008
2008-07-01,louisiana,,2008
2008-08-01,louisiana,,2008
2008-09-01,louisiana,,2008
2008-10-01,louisiana,,2008
2008-11-01,louisiana,,2008
2008-12-01,louisiana,,2008
2009-01-01,louisiana,,2009
2009-02-01,louisiana,,2009
2009-03-01,louisiana,,2009
2009-04-01,louisiana,,2009
2009-05-01,louisiana,,2009
2009-06-01,louisiana,,2009
2009-07-01,louisiana,,2009
2009-08-01,louisiana,,2009
2009-09-01,louisiana,,2009
2009-10-01,louisiana,,2009
2009-11-01,louisiana,,2009
2009-12-01,louisiana,,2009
2010-01-01,louisiana,,2010
2010-02-01,louisiana,,2010
2010-03-01,louisiana,,2010
2010-04-01,louisiana,,2010
2010-05-01,louisiana,,2010
2010-06-01,louisiana,,2010
2010-07-01,louisiana,,2010
2010-08-01,louisiana,,2010
2010-09-01,louisiana,,2010
2010-10-01,louisiana,,2010
2010-11-01,louisiana,,2010
2010-12-01,louisiana,,2010
2011-01-01,louisiana,,2011
2011-02-01,louisiana,,2011
2011-03-01,louisiana,,2011
2011-04-01,louisiana,,2011
2011-05-01,louisiana,,2011
2011-06-01,louisiana,,2011
2011-07-01,louisiana,,2011
2011-08-01,louisiana,,2011
2011-09-01,louisiana,,2011
2011-10-01,louisiana,,2011
2011-11-01,louisiana,,2011
2011-12-01,louisiana,,2011
2012-01-01,louisiana,,2012
2012-02-01,louisiana,,2012
2012-03-01,louisiana,,2012
2012-04-01,louisiana,,2012
2012-05-01,louisiana,,2012
2012-06-01,louisiana,,2012
2012-07-01,louisiana,,2012
2012-08-01,louisiana,,2012
2012-09-01,louisiana,,2012
2012-10-01,louisiana,,2012
2012-11-01,louisiana,,2012
2012-12-01,louisiana,,2012
2013-01-01,louisiana,,2013
2013-02-01,louisiana,,2013
2013-03-01,louisiana,,2013
2013-04-01,louisiana,,2013
2013-05-01,louisiana,,2013
2013-06-01,louisiana,,2013
2013-07-01,louisiana,,2013
2013-08-01,louisiana,,2013
2013-09-01,louisiana,,2013
2013-10-01,louisiana,,2013
2013-11-01,louisiana,,2013
2013-12-01,louisiana,,2013
2014-01-01,louisiana,,2014
2014-02-01,louisiana,,2014
2014-03-01,louisiana,,2014
2014-04-01,louisiana,,2014
2014-05-01,louisiana,,2014
2014-06-01,louisiana,,2014
2014-07-01,louisiana,,2014
2014-08-01,louisiana,,2014
2014-09-01,louisiana,,2014
2014-10-01,louisiana,,2014
2014-11-01,louisiana,,2014
2014-12-01,louisiana,,2014
2015-01-01,louisiana,,2015
2015-02-01,louisiana,,2015
2015-03-01,louisiana,,2015
2015-04-01,louisiana,,2015
2015-05-01,louisiana,,2015
2015-06-01,louisiana,,2015
2015-07-01,louisiana,,2015
2015-08-01,louisiana,,2015
2015-09-01,louisiana,,2015
2015-10-01,louisiana,,2015
2015-11-01,louisiana,,2015
2015-12-01,louisiana,,2015
2016-01-01,louisiana,,2016
2016-02-01,louisiana,,2016
2016-03-01,louisiana,,2016
2016-04-01,louisiana,,2016
2016-05-01,louisiana,,2016
2016-06-01,louisiana,,2016
2016-07-01,louisiana,,2016
2016-08-01,louisiana,,2016
2016-09-01,louisiana,,2016
2016-10-01,louisiana,,2016
2016-11-01,louisiana,,2016
2016-12-01,louisiana,,2016
2017-01-01,louisiana,,2017
2017-02-01,louisiana,,2017
2017-03-01,louisiana,,2017
2017-04-01,louisiana,,2017
2017-05-01,louisiana,,2017
2017-06-01,louisiana,,2017
2017-07-01,louisiana,,2017
2017-08-01,louisiana,,2017
2017-09-01,louisiana,,2017
2017-10-01,louisiana,,2017
2017-11-01,louisiana,,2017
2017-12-01,louisiana,,2017
2018-01-01,louisiana,,2018
2018-02-01,louisiana,,2018
2018-03-01,louisiana,,2018
2018-04-01,louisiana,,2018
2018-05-01,louisiana,,2018
2018-06-01,louisiana,,2018
2018-07-01,louisiana,,2018
2018-08-01,louisiana,,2018
2018-09-01,louisiana,,2018
2018-10-01,louisiana,,2018
2018-11-01,louisiana,,2018
2018-12-01,louisiana,,2018
2019-01-01,louisiana,,2019
2019-02-01,louisiana,,2019
2019-03-01,louisiana,,2019
2019-04-01,louisiana,,2019
2019-05-01,louisiana,,2019
2019-06-01,louisiana,,2019
2019-07-01,louisiana,,2019
2019-08-01,louisiana,,2019
2019-09-01,louisiana,,2019
2019-10-01,louisiana,,2019
2019-11-01,louisiana,,2019
2019-12-01,louisiana,,2019
2020-01-01,louisiana,,2020
2020-02-01,louisiana,,2020
2020-03-01,louisiana,,2020
2020-04-01,louisiana,,2020
2020-05-01,louisiana,,2020
2020-06-01,louisiana,,2020
2020-07-01,louisiana,,2020
2020-08-01,louisiana,,2020
2020-09-01,louisiana,,2020
2020-10-01,louisiana,,2020
2020-11-01,louisiana,,2020
2020-12-01,louisiana,,2020
2021-01-01,louisiana,,2021
2021-02-01,louisiana,,2021
2021-03-01,louisiana,,2021
2021-04-01,louisiana,,2021
2021-05-01,louisiana,,2021
2021-06-01,louisiana,,2021
2021-07-01,louisiana,,2021
2021-08-01,louisiana,,2021
2021-09-01,louisiana,,2021
2021-10-01,louisiana,,2021
2021-11-01,louisiana,,2021
2021-12-01,louisiana,,2021
2022-01-01,louisiana,,2022
2022-02-01,louisiana,,2022
2022-03-01,louisiana,,2022
2022-04-01,louisiana,,2022
2022-05-01,louisiana,,2022
2022-06-01,louisiana,,2022
2022-07-01,louisiana,,2022
2022-08-01,louisiana,,2022
2022-09-01,louisiana,,2022
2022-10-01,louisiana,,2022
2022-11-01,louisiana,,2022
2022-12-01,louisiana,,2022
2023-01-01,louisiana,,2023
2023-02-01,louisiana,,2023
2001-01-01,maine,,2001
2001-02-01,maine,,2001
2001-03-01,maine,,2001
2001-04-01,maine,,2001
2001-05-01,maine,,2001
2001-06-01,maine,,2001
2001-07-01,maine,,2001
2001-08-01,maine,,2001
